author_id,last_name,first_name,middle_name,gender,total_pubs,total_cites,avg_cites,med_coauthors,n_unique_coauthors,hindex,rank_total_pubs,rank_total_cites,rank_avg_cites,rank_hindex
GonzalezdeRiveraG,GonzalezdeRivera,Guillermo,,F,1,106,106.0,24.0,24,1,37927,5699,2215,32169
GonzatoJ,Gonzato,JeanChristophe,,M,1,34,34.0,3.0,3,1,37927,13997,8234,32169
GoodC,Good,Christopher,W,M,1,95,95.0,14.0,14,1,37927,6336,2534,32169
GoodJ,Good,John,,,1,18,18.0,37.0,37,1,37927,20518,14813,32169
YamagishiM,Yamagishi,Masao,,M,3,14,4.667,2.0,4,1,8336,23274,32542,32169
GoodellG,Goodell,Geoff,,M,1,3,3.0,2.0,2,1,37927,39960,37673,32169
GoodmanN,Goodman,Noah,D,,1,4,4.0,3.0,3,1,37927,37231,34296,32169
GonsalvezC,Gonsalvez,Chris,,M,1,12,12.0,3.0,3,1,37927,24958,19688,32169
YamakawaT,Yamakawa,Takashi,,M,3,9,3.0,2.0,4,1,8336,28355,37673,32169
GonnetP,Gonnet,Pedro,,M,2,21,10.5,1.5,3,1,14983,18820,21379,32169
GomezCanavalS,GomezCanaval,Sandra,,F,1,6,6.0,4.0,4,1,37927,33015,29058,32169
GomezCascoD,GomezCasco,David,,M,1,1,1.0,3.0,3,1,37927,47267,46588,32169
GomezChovaL,GomezChova,Luis,,,1,77,77.0,6.0,6,1,37927,7557,3321,32169
GomezCruzN,GomezCruz,Nelson,Alfonso,M,1,16,16.0,1.0,1,1,37927,21823,16198,32169
GomezElviraJ,GomezElvira,Javier,,M,1,7,7.0,7.0,7,1,37927,31270,26968,32169
deAntonaA,deAntona,Antonio,,M,1,6,6.0,4.0,4,1,37927,33015,29058,32169
GomezI,Gomez,Ignacio,S,F,2,6,3.0,1.0,2,1,14983,33015,37673,32169
BellaniG,Bellani,Giacomo,,M,1,18,18.0,11.0,11,1,37927,20518,14813,32169
BellaG,Bella,Giampaolo,,M,4,6,1.5,1.0,3,1,5320,33015,43856,32169
GomezM,Gomez,MiguelAngel,,M,1,12,12.0,4.0,4,1,37927,24958,19688,32169
GomezO,Gomez,Omar,S,,1,7,7.0,0.0,0,1,37927,31270,26968,32169
BellT,Bell,Tyler,,F,2,8,4.0,1.5,3,1,14983,29719,34296,32169
GomezS,Gomez,Sergio,,M,2,185,92.5,1.0,2,1,14983,3293,2625,32169
GomezSanchisJ,GomezSanchis,Juan,,,1,42,42.0,10.0,10,1,37927,12012,6551,32169
GomezSilvaM,GomezSilva,Maria,Jos,F,1,1,1.0,2.0,2,1,37927,47267,46588,32169
BellaviaF,Bellavia,Fabio,,M,2,5,2.5,0.5,1,1,14983,34953,39543,32169
GomezTamesJ,GomezTames,Jose,,,1,15,15.0,2.0,2,1,37927,22512,16937,32169
GomezBombarelliR,GomezBombarelli,Rafael,,M,1,2,2.0,10.0,10,1,37927,43189,41700,32169
GomezAdornoH,GomezAdorno,Helena,,M,1,6,6.0,2.0,2,1,37927,33015,29058,32169
GolzadehM,Golzadeh,Mehdi,,M,1,25,25.0,3.0,3,1,37927,17091,11195,32169
GomaaA,Gomaa,Amr,,,1,2,2.0,1.0,1,1,37927,43189,41700,32169
YamanD,Yaman,Dogucan,,,2,41,20.5,2.0,4,1,14983,12222,13257,32169
GomaaW,Gomaa,Walid,,M,2,30,15.0,2.5,5,1,14983,15235,16937,32169
GombaniA,Gombani,Andrea,,F,1,1,1.0,3.0,3,1,37927,47267,46588,32169
GombosiT,Gombosi,Tamas,,M,1,2,2.0,9.0,9,1,37927,43189,41700,32169
GomesA,Gomes,Ana,Sofia,,1,2,2.0,2.0,2,1,37927,43189,41700,32169
GomesC,Gomes,Carla,,F,1,2,2.0,2.0,2,1,37927,43189,41700,32169
GomesE,Gomes,Everaldo,,M,1,1,1.0,5.0,5,1,37927,47267,46588,32169
GomesG,Gomes,Gabriela,Purri,F,1,7,7.0,3.0,3,1,37927,31270,26968,32169
GomesH,Gomes,Heitor,Murilo,M,2,3,1.5,4.5,9,1,14983,39960,43856,32169
BelleV,Belle,Vaishak,,,2,2,1.0,1.0,2,1,14983,43189,46588,32169
GomesS,Gomes,Sonia,M,M,1,3,3.0,2.0,2,1,37927,39960,37673,32169
GomesT,Gomes,Thiago,L,M,1,24,24.0,6.0,6,1,37927,17481,11584,32169
GomezA,Gomez,Arnold,,M,2,15,7.5,4.0,8,1,14983,22512,25991,32169
GomezBarreroM,GomezBarrero,Marta,,F,1,52,52.0,3.0,3,1,37927,10377,5250,32169
GomezTorrecillasJ,GomezTorrecillas,Jose,,,1,4,4.0,3.0,3,1,37927,37231,34296,32169
GomezUllaF,GomezUlla,Francisco,,M,1,35,35.0,5.0,5,1,37927,13688,7950,32169
GomezUllateD,GomezUllate,David,,M,1,1,1.0,6.0,6,1,37927,47267,46588,32169
GonenB,Gonen,Bilal,,M,1,25,25.0,6.0,6,1,37927,17091,11195,32169
GonfausJ,Gonfaus,Josep,M,M,1,36,36.0,5.0,5,1,37927,13383,7685,32169
GongG,Gong,Guanzhong,,M,1,5,5.0,6.0,6,1,37927,34953,31463,32169
GongH,Gong,Han,,,1,26,26.0,1.0,1,1,37927,16672,10773,32169
GongK,Gong,Kaile,,M,1,9,9.0,4.0,4,1,37927,28355,23528,32169
YamamotoM,Yamamoto,Mikio,,M,1,1,1.0,2.0,2,1,37927,47267,46588,32169
GongM,Gong,Ming,,,1,18,18.0,3.0,3,1,37927,20518,14813,32169
GongQ,Gong,Qi,,,1,19,19.0,2.0,2,1,37927,19885,14117,32169
BelkhoujaT,Belkhouja,Taha,,,1,2,2.0,1.0,1,1,37927,43189,41700,32169
GongT,Gong,Tierui,,F,1,18,18.0,5.0,5,1,37927,20518,14813,32169
GongW,Gong,Wei,,,1,1,1.0,1.0,1,1,37927,47267,46588,32169
BelkhirW,Belkhir,Walid,,M,1,1,1.0,1.0,1,1,37927,47267,46588,32169
BelkadiF,Belkadi,Farouk,,M,1,13,13.0,5.0,5,1,37927,24082,18697,32169
BelkJ,Belk,James,,M,1,4,4.0,1.0,1,1,37927,37231,34296,32169
GonnabathulaS,Gonnabathula,Sunny,,M,1,4,4.0,5.0,5,1,37927,37231,34296,32169
YamamotoR,Yamamoto,Ryuichi,,M,1,13,13.0,7.0,7,1,37927,24082,18697,32169
GondimJ,Gondim,Joao,,,1,21,21.0,4.0,4,1,37927,18820,12995,32169
YamamotoS,Yamamoto,Shunichi,,M,1,63,63.0,5.0,5,1,37927,8963,4268,32169
GondekD,Gondek,David,C,M,1,11,11.0,4.0,4,1,37927,25960,20790,32169
GomezV,Gomez,Vicenc,,M,1,2,2.0,2.0,2,1,37927,43189,41700,32169
GomezVargasB,GomezVargas,Bryan,,M,2,6,3.0,4.0,7,1,14983,33015,37673,32169
GomezVerdejoV,GomezVerdejo,Vanessa,,F,1,8,8.0,2.0,2,1,37927,29719,25165,32169
GomezVilardeboJ,GomezVilardebo,Jesus,,M,2,175,87.5,2.5,4,1,14983,3477,2844,32169
GomezVildaP,GomezVilda,Pedro,,M,1,77,77.0,10.0,10,1,37927,7557,3321,32169
GomezZamalloaM,GomezZamalloa,Miguel,,M,1,19,19.0,2.0,2,1,37927,19885,14117,32169
GomilaD,Gomila,Damia,,F,1,5,5.0,4.0,4,1,37927,34953,31463,32169
YamchiN,Yamchi,Nader,Mokari,M,1,16,16.0,3.0,3,1,37927,21823,16198,32169
GommersR,Gommers,Ralf,,,1,5185,5185.0,25.0,25,1,37927,44,15,32169
GoncalvesI,Goncalves,Ivo,,,1,3,3.0,3.0,3,1,37927,39960,37673,32169
BellA,Bell,Adam,,,1,149,149.0,3.0,3,1,37927,4087,1354,32169
GoncalvesM,Goncalves,Marcos,,M,1,6,6.0,7.0,7,1,37927,33015,29058,32169
BelkinM,Belkin,Mikhail,,M,2,13,6.5,2.5,3,1,14983,24082,27981,32169
GoncalvesSaJ,GoncalvesSa,Joana,,F,1,1,1.0,2.0,2,1,37927,47267,46588,32169
GonczarekA,Gonczarek,Adam,,,1,56,56.0,5.0,5,1,37927,9812,4834,32169
GonczyL,Gonczy,Laszlo,,M,1,3,3.0,7.0,7,1,37927,39960,37673,32169
BellP,Bell,Peter,,M,1,1,1.0,1.0,1,1,37927,47267,46588,32169
FoiA,Foi,Alessandro,,M,1,64,64.0,3.0,3,1,37927,8831,4190,32169
GenevaP,Geneva,Patrick,,M,1,33,33.0,2.0,2,1,37927,14281,8491,32169
GenelS,Genel,Shy,,,1,3,3.0,9.0,9,1,37927,39960,37673,32169
FrouwsJ,Frouws,Jan,S,,1,12,12.0,2.0,2,1,37927,24958,19688,32169
FrucciM,Frucci,Maria,,F,1,7,7.0,3.0,3,1,37927,31270,26968,32169
FruchtmanSteinbokT,FruchtmanSteinbok,Tom,,,1,1,1.0,7.0,7,1,37927,47267,46588,32169
FruhW,Fruh,WolfGerrit,,,1,33,33.0,3.0,3,1,37927,14281,8491,32169
FruhaufF,Fruhauf,F,,,1,37,37.0,2.0,2,1,37927,13109,7463,32169
FruhstuckA,Fruhstuck,Anna,,,1,22,22.0,2.0,2,1,37927,18360,12502,32169
FruhwirthT,Fruhwirth,Thom,,,1,10,10.0,2.0,2,1,37927,27093,22061,32169
FruminD,Frumin,Dan,,,2,4,2.0,3.0,6,1,14983,37231,41700,32169
FrusqueG,Frusque,Gaetan,,M,1,3,3.0,2.0,2,1,37927,39960,37673,32169
FruzsaK,Fruzsa,Krisztina,,F,1,3,3.0,3.0,3,1,37927,39960,37673,32169
FryM,Fry,Matthew,,M,1,14,14.0,6.0,6,1,37927,23274,17770,32169
FryerD,Fryer,Dashiell,E,M,1,5,5.0,1.0,1,1,37927,34953,31463,32169
FtimaF,Ftima,Fakher,Ben,M,1,1,1.0,2.0,2,1,37927,47267,46588,32169
dOnofrioA,dOnofrio,Alberto,,M,2,2,1.0,3.0,6,1,14983,43189,46588,32169
BerenyiD,Berenyi,Daniel,,M,1,3,3.0,2.0,2,1,37927,39960,37673,32169
FrousteyE,Froustey,Emmanuel,,M,1,1070,1070.0,3.0,3,1,37927,383,92,32169
FubingM,Fubing,Mao,,,1,7,7.0,3.0,3,1,37927,31270,26968,32169
FrouinV,Frouin,Vincent,,M,1,25,25.0,7.0,7,1,37927,17091,11195,32169
BerestizshevskyK,Berestizshevsky,Konstantin,,M,1,7,7.0,1.0,1,1,37927,31270,26968,32169
FrodighM,Frodigh,Magnus,,M,1,182,182.0,4.0,4,1,37927,3355,1037,32169
BerettaG,Beretta,Giordano,B,M,1,15,15.0,1.0,1,1,37927,22512,16937,32169
FrohlichJ,Frohlich,Jochen,,M,1,11,11.0,2.0,2,1,37927,25960,20790,32169
FrolkovicP,Frolkovic,Peter,,M,2,1,0.5,1.0,2,1,14983,47267,49306,32169
FrolovS,Frolov,Stanislav,,M,1,25,25.0,4.0,4,1,37927,17091,11195,32169
BerettaD,Beretta,Davide,,M,1,5,5.0,5.0,5,1,37927,34953,31463,32169
YermolinY,Yermolin,Yevgeny,,F,1,10,10.0,6.0,6,1,37927,27093,22061,32169
FromerthM,Fromerth,Michael,J,M,1,96,96.0,1.0,1,1,37927,6278,2489,32169
FromionV,Fromion,Vincent,,M,1,7,7.0,4.0,4,1,37927,31270,26968,32169
FrommholzI,Frommholz,Ingo,,,1,3,3.0,2.0,2,1,37927,39960,37673,32169
YerimaS,Yerima,Suleiman,Y,M,1,142,142.0,2.0,2,1,37927,4281,1469,32169
FromontE,Fromont,Elisa,,F,1,2,2.0,4.0,4,1,37927,43189,41700,32169
YepremyanL,Yepremyan,Liana,,M,1,4,4.0,1.0,1,1,37927,37231,34296,32169
YeomS,Yeom,Samuel,,M,1,46,46.0,6.0,6,1,37927,11305,5991,32169
FrosiniP,Frosini,Patrizio,,M,1,6,6.0,1.0,1,1,37927,33015,29058,32169
FrostN,Frost,Nave,,,1,7,7.0,2.0,2,1,37927,31270,26968,32169
FrixioneM,Frixione,Marcello,,F,1,22,22.0,2.0,2,1,37927,18360,12502,32169
FucciD,Fucci,Davide,,M,1,49,49.0,4.0,4,1,37927,10818,5594,32169
FuchsD,Fuchs,D,,,1,2,2.0,1.0,1,1,37927,43189,41700,32169
BerensM,Berens,Moira,S,F,1,472,472.0,31.0,31,1,37927,1127,266,32169
FujiiM,Fujii,Masaaki,,M,1,1,1.0,6.0,6,1,37927,47267,46588,32169
FujiiT,Fujii,Toshiaki,,M,2,5,2.5,2.5,5,1,14983,34953,39543,32169
FujiiY,Fujii,Yuki,,,1,1,1.0,1.0,1,1,37927,47267,46588,32169
YeoH,Yeo,Hwasoo,,M,1,16,16.0,2.0,2,1,37927,21823,16198,32169
FujimotoA,Fujimoto,Azuma,,M,1,20,20.0,6.0,6,1,37927,19329,13517,32169
FujimotoK,Fujimoto,Koji,,,1,3,3.0,2.0,2,1,37927,39960,37673,32169
FujimotoY,Fujimoto,Yuki,,,1,1,1.0,1.0,1,1,37927,47267,46588,32169
FujimuraS,Fujimura,Shigeru,,M,1,27,27.0,2.0,2,1,37927,16295,10408,32169
YeoF,Yeo,Foo,Yee,,1,2,2.0,2.0,2,1,37927,43189,41700,32169
YeoC,Yeo,Chai,Kiat,,1,33,33.0,5.0,5,1,37927,14281,8491,32169
FujisakiH,Fujisaki,Hiroshi,,M,1,1,1.0,2.0,2,1,37927,47267,46588,32169
YenkeB,Yenke,Blaise,Omer,M,1,20,20.0,3.0,3,1,37927,19329,13517,32169
BerensF,Berens,Friedbert,,M,1,16,16.0,4.0,4,1,37927,21823,16198,32169
FujitaK,Fujita,Kenetsu,,M,1,1,1.0,0.0,0,1,37927,47267,46588,32169
FujiiH,Fujii,Hiromitsu,,M,1,1,1.0,6.0,6,1,37927,47267,46588,32169
FuchsA,Fuchs,Alexander,,M,1,5,5.0,4.0,4,1,37927,34953,31463,32169
FujaT,Fuja,Thomas,E,M,1,57,57.0,5.0,5,1,37927,9674,4745,32169
FuhrerT,Fuhrer,Thomas,,M,1,5,5.0,1.0,1,1,37927,34953,31463,32169
FuchsF,Fuchs,Florian,,M,1,2,2.0,1.0,1,1,37927,43189,41700,32169
FuchsR,Fuchs,Robin,,M,1,3,3.0,2.0,2,1,37927,39960,37673,32169
FudalejP,Fudalej,Piotr,,M,1,2,2.0,5.0,5,1,37927,43189,41700,32169
FudickarS,Fudickar,Sebastian,,F,1,6,6.0,5.0,5,1,37927,33015,29058,32169
FueloepJ,Fueloep,J,,,1,38,38.0,2.0,2,1,37927,12859,7256,32169
FuentesGarciaN,FuentesGarcia,Noemi,Marta,F,1,18,18.0,3.0,3,1,37927,20518,14813,32169
FuentesJimenezD,FuentesJimenez,David,,M,1,10,10.0,6.0,6,1,37927,27093,22061,32169
YeoR,Yeo,Roselyn,,F,1,19,19.0,4.0,4,1,37927,19885,14117,32169
FuentesR,Fuentes,Ramon,,F,1,5,5.0,3.0,3,1,37927,34953,31463,32169
FuentetajaR,Fuentetaja,Raquel,,M,1,10,10.0,3.0,3,1,37927,27093,22061,32169
FuertesG,Fuertes,Guillermo,,F,1,14,14.0,5.0,5,1,37927,23274,17770,32169
FuggerM,Fugger,Matthias,,M,2,1,0.5,3.5,7,1,14983,47267,49306,32169
FuglerudK,Fuglerud,Kristin,Skeide,F,1,18,18.0,1.0,1,1,37927,20518,14813,32169
BerensP,Berens,Philipp,,M,2,8,4.0,4.0,8,1,14983,29719,34296,32169
FuhlW,Fuhl,Wolfgang,,M,1,5,5.0,4.0,4,1,37927,34953,31463,32169
FuhrlanderM,Fuhrlander,Mona,,,2,4,2.0,2.0,3,1,14983,37231,41700,32169
FujiwaraH,Fujiwara,Hiroyuki,,M,1,2,2.0,2.0,2,1,37927,43189,41700,32169
FritzscheR,Fritzsche,R,,,1,20,20.0,2.0,2,1,37927,19329,13517,32169
YernauxG,Yernaux,Gonzague,,M,1,2,2.0,1.0,1,1,37927,43189,41700,32169
FribourgR,Fribourg,Rebecca,,M,1,11,11.0,6.0,6,1,37927,25960,20790,32169
FrickeM,Fricke,Mathis,,M,1,2,2.0,2.0,2,1,37927,43189,41700,32169
FrickeS,Fricke,Simone,S,F,1,3,3.0,6.0,6,1,37927,39960,37673,32169
FrickelS,Frickel,Scott,,M,1,4,4.0,5.0,5,1,37927,37231,34296,32169
FrickerC,Fricker,Christine,,F,1,9,9.0,3.0,3,1,37927,28355,23528,32169
FrickerS,Fricker,Samuel,A,M,2,1,0.5,1.5,2,1,14983,47267,49306,32169
FriderikosV,Friderikos,Vasilis,,M,2,183,91.5,2.5,5,1,14983,3331,2668,32169
FridgenG,Fridgen,Gilbert,,M,2,6,3.0,3.0,6,1,14983,33015,37673,32169
FridliS,Fridli,Sandor,,M,1,11,11.0,2.0,2,1,37927,25960,20790,32169
FridmanE,Fridman,Emilia,,F,1,16,16.0,1.0,1,1,37927,21823,16198,32169
BergH,Berg,Heikki,,M,1,66,66.0,5.0,5,1,37927,8623,4045,32169
FridmanW,Fridman,Wladimir,,M,2,3,1.5,0.5,1,1,14983,39960,43856,32169
YesilkaynakV,Yesilkaynak,Vahit,Bugra,M,1,2,2.0,3.0,3,1,37927,43189,41700,32169
FriedE,Fried,E,Schuyler,,1,28,28.0,5.0,5,1,37927,15946,10075,32169
FriedJ,Fried,Joshua,,M,1,17,17.0,3.0,3,1,37927,21169,15534,32169
FribergA,Friberg,Anders,,M,1,11,11.0,1.0,1,1,37927,25960,20790,32169
FriedO,Fried,Ohad,,,1,4,4.0,8.0,8,1,37927,37231,34296,32169
FriasM,Frias,Marcelo,F,M,1,1,1.0,3.0,3,1,37927,47267,46588,32169
FreyM,Frey,Matthias,,M,1,2,2.0,2.0,2,1,37927,43189,41700,32169
FrenkelE,Frenkel,Elizaveta,,F,1,13,13.0,2.0,2,1,37927,24082,18697,32169
YeungC,Yeung,Chi,Ho,,1,13,13.0,3.0,3,1,37927,24082,18697,32169
FrenkelP,Frenkel,Peter,E,M,1,18,18.0,1.0,1,1,37927,20518,14813,32169
FrenoB,Freno,Brian,A,M,1,18,18.0,1.0,1,1,37927,20518,14813,32169
FrenotS,Frenot,Stephane,,M,1,2,2.0,2.0,2,1,37927,43189,41700,32169
FreryJ,Frery,Jordan,,F,1,7,7.0,4.0,4,1,37927,31270,26968,32169
FrescaS,Fresca,Stefania,,F,1,21,21.0,1.0,1,1,37927,18820,12995,32169
FreschiE,Freschi,Elisa,,F,1,6,6.0,3.0,3,1,37927,33015,29058,32169
FreschiV,Freschi,Valerio,,M,2,13,6.5,3.0,5,1,14983,24082,27981,32169
YeumC,Yeum,Chul,Min,,1,21,21.0,3.0,3,1,37927,18820,12995,32169
YetisgenM,Yetisgen,Meliha,,,1,12,12.0,2.0,2,1,37927,24958,19688,32169
FreudenthalerG,Freudenthaler,Gerhard,,M,1,34,34.0,1.0,1,1,37927,13997,8234,32169
FreudigerC,Freudiger,Chris,,M,1,1,1.0,21.0,21,1,37927,47267,46588,32169
BergS,Berg,Sander,C,M,1,5185,5185.0,25.0,25,1,37927,44,15,32169
FreyJ,Frey,Jeremy,,M,1,5,5.0,4.0,4,1,37927,34953,31463,32169
FriasB,Frias,Bernardo,Villalba,M,1,12,12.0,3.0,3,1,37927,24958,19688,32169
FritzschJ,Fritzsch,Jonas,,M,2,34,17.0,5.0,8,1,14983,13997,15534,32169
FriedbergerK,Friedberger,Karlheinz,,M,1,4,4.0,1.0,1,1,37927,37231,34296,32169
FriedhoffS,Friedhoff,Stephanie,,F,1,4,4.0,4.0,4,1,37927,37231,34296,32169
FringsC,Frings,Christian,,M,1,4,4.0,6.0,6,1,37927,37231,34296,32169
FringsM,Frings,Markus,,M,1,15,15.0,3.0,3,1,37927,22512,16937,32169
FrischB,Frisch,Benjamin,,M,1,89,89.0,6.0,6,1,37927,6702,2782,32169
FrischN,Frisch,Nathanael,J,M,1,1,1.0,4.0,4,1,37927,47267,46588,32169
FrischT,Frisch,Tobias,,M,1,3,3.0,24.0,24,1,37927,39960,37673,32169
FrischknechtP,Frischknecht,Patrick,,M,1,16,16.0,3.0,3,1,37927,21823,16198,32169
YerokhinV,Yerokhin,Vadim,,M,1,3,3.0,4.0,4,1,37927,39960,37673,32169
FristonK,Friston,Karl,,,2,34,17.0,4.5,9,1,14983,13997,15534,32169
FritscherE,Fritscher,Eliseu,,M,1,4,4.0,2.0,2,1,37927,37231,34296,32169
FrittelliM,Frittelli,Massimo,,M,1,4,4.0,2.0,2,1,37927,37231,34296,32169
YeroI,Yero,Ismael,G,M,1,10,10.0,2.0,2,1,37927,27093,22061,32169
FritzC,Fritz,Cornelius,,M,1,12,12.0,2.0,2,1,37927,24958,19688,32169
FritzJ,Fritz,Jonathan,B,M,1,15,15.0,3.0,3,1,37927,22512,16937,32169
BerettaS,Beretta,Stefano,,M,1,1,1.0,4.0,4,1,37927,47267,46588,32169
FritzW,Fritz,Wolfgang,,M,1,1,1.0,4.0,4,1,37927,47267,46588,32169
FringiE,Fringi,Evangelina,,F,1,3,3.0,4.0,4,1,37927,39960,37673,32169
FriedetzkyT,Friedetzky,Tom,,,1,3,3.0,5.0,5,1,37927,39960,37673,32169
FrikelJ,Frikel,Jurgen,,M,1,4,4.0,2.0,2,1,37927,37231,34296,32169
FrigoM,Frigo,Matteo,,M,2,11,5.5,3.0,5,1,14983,25960,30178,32169
FriedjungovaM,Friedjungova,Magda,,F,5,5,1.0,2.0,8,1,3691,34953,46588,32169
FriedlM,Friedl,M,A,,1,440,440.0,1.0,1,1,37927,1250,300,32169
FriedlandG,Friedland,Gerald,,M,1,1,1.0,2.0,2,1,37927,47267,46588,32169
BergF,Berg,Freek,van,M,1,1,1.0,2.0,2,1,37927,47267,46588,32169
FriedmanD,Friedman,Daniel,P,M,1,1,1.0,1.0,1,1,37927,47267,46588,32169
FriedmanH,Friedman,Harvey,,F,1,6,6.0,1.0,1,1,37927,33015,29058,32169
FriedrichA,Friedrich,Annemarie,,F,1,68,68.0,7.0,7,1,37927,8388,3863,32169
FriedrichC,Friedrich,Christoph,M,M,2,37,18.5,11.0,21,1,14983,13109,14441,32169
FriedrichJ,Friedrich,Jan,,,1,2,2.0,2.0,2,1,37927,43189,41700,32169
YesilkayaA,Yesilkaya,Anil,,,1,2,2.0,1.0,1,1,37927,43189,41700,32169
FriedrichM,Friedrich,Markus,,M,1,3,3.0,3.0,3,1,37927,39960,37673,32169
FriedrichR,Friedrich,Rudolf,,M,1,63,63.0,3.0,3,1,37927,8963,4268,32169
dAtriG,dAtri,Gianfranco,,M,1,150,150.0,4.0,4,1,37927,4053,1336,32169
FriesJ,Fries,Jason,,M,1,17,17.0,6.0,6,1,37927,21169,15534,32169
BergB,Berg,Benjamin,,M,1,3,3.0,2.0,2,1,37927,39960,37673,32169
YerramalliS,Yerramalli,Srinivas,,M,1,5,5.0,4.0,4,1,37927,34953,31463,32169
FrenguelliF,Frenguelli,Federico,,M,1,4,4.0,5.0,5,1,37927,37231,34296,32169
BerenjkoubM,Berenjkoub,Mehdi,,M,1,10,10.0,3.0,3,1,37927,27093,22061,32169
BerenguerM,Berenguer,M,I,,1,1,1.0,4.0,4,1,37927,47267,46588,32169
GableC,Gable,Carl,W,,1,2,2.0,5.0,5,1,37927,43189,41700,32169
GableI,Gable,Ian,,,1,6,6.0,9.0,9,1,37927,33015,29058,32169
GablerS,Gabler,Stephan,,M,1,7,7.0,2.0,2,1,37927,31270,26968,32169
BerardoccoL,Berardocco,Luca,,,1,2,2.0,2.0,2,1,37927,43189,41700,32169
GaborT,Gabor,Thomas,,M,1,5,5.0,7.0,7,1,37927,34953,31463,32169
BerardinoA,Berardino,Alex,,,1,31,31.0,3.0,3,1,37927,14907,9104,32169
GabranW,Gabran,Wesam,,M,1,9,9.0,2.0,2,1,37927,28355,23528,32169
GabrielA,Gabriel,AliceAgnes,,,1,31,31.0,15.0,15,1,37927,14907,9104,32169
GabrielF,Gabriel,Franck,,M,1,36,36.0,8.0,8,1,37927,13383,7685,32169
GabrielI,Gabriel,Iason,,M,1,56,56.0,0.0,0,1,37927,9812,4834,32169
GabrielS,Gabriel,Serge,,M,1,32,32.0,3.0,3,1,37927,14583,8785,32169
YehY,Yeh,YinTing,,F,2,1,0.5,4.5,9,1,14983,47267,49306,32169
GabrielliG,Gabrielli,Giacomo,,M,1,115,115.0,12.0,12,1,37927,5321,2003,32169
GabrielliL,Gabrielli,Leonardo,,M,1,27,27.0,3.0,3,1,37927,16295,10408,32169
GabrlikP,Gabrlik,Petr,,,1,4,4.0,4.0,4,1,37927,37231,34296,32169
GabelaiaD,Gabelaia,D,,,1,42,42.0,4.0,4,1,37927,12012,6551,32169
GabrusevaT,Gabruseva,Tatiana,,M,1,75,75.0,2.0,2,1,37927,7724,3418,32169
GabbiV,Gabbi,Vittorio,,M,1,2,2.0,4.0,4,1,37927,43189,41700,32169
GabbayF,Gabbay,Freddy,,M,1,10,10.0,6.0,6,1,37927,27093,22061,32169
BerberidisK,Berberidis,Kostas,,M,1,32,32.0,3.0,3,1,37927,14583,8785,32169
FustesD,Fustes,D,,,1,10,10.0,6.0,6,1,37927,27093,22061,32169
YehudaB,Yehuda,Bossmat,,,1,5,5.0,8.0,8,1,37927,34953,31463,32169
FwuJ,Fwu,JongKae,,,1,6,6.0,2.0,2,1,37927,33015,29058,32169
FyodorovY,Fyodorov,Yan,V,,1,6,6.0,0.0,0,1,37927,33015,29058,32169
FyrbiakM,Fyrbiak,Marc,,,1,23,23.0,4.0,4,1,37927,17911,12033,32169
FyrigosI,Fyrigos,IosifAngelos,,,1,9,9.0,8.0,8,1,37927,28355,23528,32169
GaafarM,Gaafar,Mohamed,,M,1,5,5.0,1.0,1,1,37927,34953,31463,32169
GaarE,Gaar,Elisabeth,,M,2,1,0.5,2.5,4,1,14983,47267,49306,32169
GabardaS,Gabarda,Salvador,,F,1,12,12.0,1.0,1,1,37927,24958,19688,32169
GabardiM,Gabardi,Massimiliano,,M,1,32,32.0,23.0,23,1,37927,14583,8785,32169
BerbegliaG,Berbeglia,Gerardo,,M,2,27,13.5,2.5,5,1,14983,16295,18229,32169
GabbardH,Gabbard,Hunter,,F,1,24,24.0,4.0,4,1,37927,17481,11584,32169
GabbardJ,Gabbard,Joseph,L,M,1,2,2.0,4.0,4,1,37927,43189,41700,32169
GabbayD,Gabbay,Dov,,,1,5,5.0,2.0,2,1,37927,34953,31463,32169
BerbarA,Berbar,Anas,Ashraf,,1,7,7.0,6.0,6,1,37927,31270,26968,32169
FussellR,Fussell,Rebeckah,,F,1,160,160.0,6.0,6,1,37927,3791,1223,32169
YehW,Yeh,WeiChang,,M,1,5,5.0,2.0,2,1,37927,34953,31463,32169
BerardiS,Berardi,Stefano,,M,3,14,4.667,1.0,3,1,8336,23274,32542,32169
GadreB,Gadre,Bhooshan,,M,1,4,4.0,4.0,4,1,37927,37231,34296,32169
GadreV,Gadre,Varun,,M,1,1,1.0,8.0,8,1,37927,47267,46588,32169
GadsdenS,Gadsden,S,Andrew,,1,32,32.0,2.0,2,1,37927,14583,8785,32169
GaereE,Gaere,Edward,,M,1,6,6.0,2.0,2,1,37927,33015,29058,32169
GaestelY,Gaestel,Yann,,,1,36,36.0,7.0,7,1,37927,13383,7685,32169
GaetanoR,Gaetano,Raffaele,,M,1,142,142.0,3.0,3,1,37927,4281,1469,32169
GafeiraR,Gafeira,R,,,1,9,9.0,5.0,5,1,37927,28355,23528,32169
GaffneyN,Gaffney,Niall,,M,1,3,3.0,11.0,11,1,37927,39960,37673,32169
GafniE,Gafni,Eli,,,1,6,6.0,1.0,1,1,37927,33015,29058,32169
GafniT,Gafni,Tomer,,M,1,12,12.0,3.0,3,1,37927,24958,19688,32169
YegrosYegrosA,YegrosYegros,Alfredo,,M,1,42,42.0,5.0,5,1,37927,12012,6551,32169
